content_item_id,content_key,subject_key,item_type,primary_unit_number,primary_topic_code,primary_topic_title,alt_topic_code,confidence,agreement_with_author_prose,agreement_with_explainer_retrieval,rationale,needs_human,explainer_available
3a187fa6-d745-463a-be2b-49579aa87a84,APSTAT-MOD3-E002,ap-statistics,frq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.10,low,na,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
f67ec85b-e2b0-4733-b891-c3e99e076f93,APBIO-FRQ-S-076,biology,frq,8,8.5,Community Ecology,,low,na,no,Checked against the grounded 8.5 explainer; item evidence remains ambiguous.,true,true
835d8ce4-93e2-46d2-af6d-adcd4c2713f3,APBIO-FRQ-S-080,biology,frq,2,2.1,Cell Structure and Function,1.1,medium,na,yes,Checked against the grounded 2.1 explainer; its core idea best matches the assessed skill.,false,true
e0278b91-cfc8-48ef-83b7-a9b4256ddf36,APBIO-FRQ-S-081,biology,frq,4,4.5,Cell Cycle,4.6,low,na,no,Checked against the grounded 4.5 explainer; item evidence remains ambiguous.,true,true
6d03e381-4f81-4f33-8804-7ea567f12330,APBIO-FRQ-S-084,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,1.4,low,na,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
ec200449-df12-4069-8a92-aea33feb36c9,APBIO-FRQ-S-085,biology,frq,6,6.6,Gene Expression and Cell Specialization,6.5,medium,na,yes,Checked against the grounded 6.6 explainer; its core idea best matches the assessed skill.,false,true
907a1813-1d45-4b4f-aff7-8382632ef127,APBIO-FRQ-S-086,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,2.1,low,na,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
80e917c2-fc85-4aa6-a7e7-1f37050922f8,APBIO-FRQ-S-087,biology,frq,5,5.5,Environmental Effects on Phenotype,7.1,low,na,no,Checked against the grounded 5.5 explainer; item evidence remains ambiguous.,true,true
5dfd441b-f01b-4dc4-b327-1fe05b12f432,APBIO-FRQ-S-089,biology,frq,5,5.2,Meiosis and Genetic Diversity,6.5,low,na,no,Checked against the grounded 5.2 explainer; item evidence remains ambiguous.,true,true
c992e827-4720-4f1a-b2d4-924a9313e7b3,APBIO-FRQ-S-090,biology,frq,3,3.3,Cellular Energy,3.4,low,na,no,Checked against the grounded 3.3 explainer; item evidence remains ambiguous.,true,true
ffe8566d-7b98-4526-b58a-f37c4d8ededc,APBIO-FRQ-S-094,biology,frq,6,6.4,Translation,6.5,low,na,no,Checked against the grounded 6.4 explainer; item evidence remains ambiguous.,true,true
79cb5876-49bb-4d94-856d-414cd4c629b8,APBIO-FRQ-S-095,biology,frq,6,6.5,Regulation of Gene Expression,6.6,low,na,no,Checked against the grounded 6.5 explainer; item evidence remains ambiguous.,true,true
be78ce36-c01b-47d1-901f-7bf38caa0e7b,APBIO-FRQ-S-097,biology,frq,6,6.1,DNA and RNA Structure,6.6,low,na,no,Checked against the grounded 6.1 explainer; item evidence remains ambiguous.,true,true
016e7347-2003-45de-9967-619544d691ca,APBIO-FRQ-S-099,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,,low,na,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
7640704b-6e1d-4bad-bc74-f3d194324805,APBIO-FRQ-S-101,biology,frq,7,7.7,Common Ancestry,2.10,medium,na,yes,Checked against the grounded 7.7 explainer; its core idea best matches the assessed skill.,false,true
2c275bcc-2927-4910-83b6-fe61552a511b,APBIO-FRQ-S-102,biology,frq,7,7.1,Introduction to Natural Selection,7.2,low,na,no,Checked against the grounded 7.1 explainer; item evidence remains ambiguous.,true,true
ebcdd05b-73a4-49ca-9b2e-96f8bbdef234,APBIO-FRQ-S-103,biology,frq,6,6.1,DNA and RNA Structure,7.6,low,na,no,Checked against the grounded 6.1 explainer; item evidence remains ambiguous.,true,true
87874651-60bb-40cc-a634-2ce196ad996d,APBIO-HDG-2026-GRAPH-002,biology,frq,3,3.2,Environmental Impacts on Enzyme Function,8.4,low,yes,no,Checked against the grounded 3.2 explainer; item evidence remains ambiguous.,true,true
b738b319-8146-43d5-a2c4-5b292e1f1943,APBIO-HDG-2026-GRAPH-003,biology,frq,7,7.1,Introduction to Natural Selection,7.2,low,yes,no,Checked against the grounded 7.1 explainer; item evidence remains ambiguous.,true,true
001fef04-5272-4c9d-9d2b-cde19287bcc7,APBIO-HDG-2026-GRAPH-008,biology,frq,8,8.2,Energy Flow Through Ecosystems,,low,no,no,Checked against the grounded 8.2 explainer; item evidence remains ambiguous.,true,true
3db8a97a-baaf-4ff4-9110-06dd4bc91892,APBIO-HDG-2026-GRAPH-010,biology,frq,8,8.3,Population Ecology,2.2,low,yes,no,Checked against the grounded 8.3 explainer; item evidence remains ambiguous.,true,true
ccf8a3b4-88a8-4ff7-9844-85769f949666,APBIO-MCQ-005,biology,mcq,1,1.3,Introduction to Macromolecules,2.5,low,yes,no,Checked against the grounded 1.3 explainer; item evidence remains ambiguous.,true,true
72b21db8-5964-4d58-aae4-94fca62e0224,APBIO-MCQ-008,biology,mcq,1,1.1,Structure of Water and Hydrogen Bonding,1.7,low,no,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
ca5cc6ae-774b-4500-93db-e18bddd48335,APBIO-MCQ-011,biology,mcq,7,7.12,Origins of Life on Earth,,medium,yes,yes,Checked against the grounded 7.12 explainer; its core idea best matches the assessed skill.,false,true
7d731b39-b795-4b9c-9eea-f1f4a11c3c7e,APBIO-MCQ-014,biology,mcq,2,2.1,Cell Structure and Function,,medium,yes,yes,Checked against the grounded 2.1 explainer; its core idea best matches the assessed skill.,false,true
cebc6511-86ef-48e7-a50b-5040fd59cc7f,APBIO-MCQ-016,biology,mcq,2,2.7,Tonicity and Osmoregulation,,medium,yes,yes,Checked against the grounded 2.7 explainer; its core idea best matches the assessed skill.,false,true
a7f27476-2aff-455d-841d-e8cdc4cf47f8,APBIO-MCQ-017,biology,mcq,2,2.5,Membrane Transport,,medium,yes,yes,Checked against the grounded 2.5 explainer; its core idea best matches the assessed skill.,false,true
bb7f82db-454f-4635-933c-c80567b31ff9,APBIO-MCQ-018,biology,mcq,2,2.5,Membrane Transport,2.3,medium,yes,yes,Checked against the grounded 2.5 explainer; its core idea best matches the assessed skill.,false,true
3509fa2a-9e58-4a28-9dc5-547451fd78a4,APBIO-MCQ-020,biology,mcq,2,2.5,Membrane Transport,,medium,yes,yes,Checked against the grounded 2.5 explainer; its core idea best matches the assessed skill.,false,true
43774df8-fcb5-4979-af3e-e99f22651151,APBIO-MCQ-021,biology,mcq,2,2.1,Cell Structure and Function,2.10,medium,yes,yes,Checked against the grounded 2.1 explainer; its core idea best matches the assessed skill.,false,true
12b70712-b8e1-4c88-a199-1769d21716d8,APBIO-MCQ-022,biology,mcq,2,2.1,Cell Structure and Function,2.10,medium,yes,yes,Checked against the grounded 2.1 explainer; its core idea best matches the assessed skill.,false,true
d64759de-72fc-4b0b-8f2a-1b6278df42d7,APBIO-MCQ-023,biology,mcq,2,2.3,Plasma Membrane,,medium,yes,yes,Checked against the grounded 2.3 explainer; its core idea best matches the assessed skill.,false,true
09a0df29-1248-48ca-b456-860e4ee96056,APBIO-MCQ-024,biology,mcq,2,2.3,Plasma Membrane,3.2,medium,yes,yes,Checked against the grounded 2.3 explainer; its core idea best matches the assessed skill.,false,true
e8cfa78c-80db-4f78-9c92-643e71e732a9,APBIO-MCQ-025,biology,mcq,2,2.5,Membrane Transport,2.1,medium,yes,yes,Checked against the grounded 2.5 explainer; its core idea best matches the assessed skill.,false,true
f89cf634-d106-4e39-bd08-86bfcaee946d,APBIO-MCQ-026,biology,mcq,4,4.1,Cell Communication,,medium,yes,yes,Checked against the grounded 4.1 explainer; its core idea best matches the assessed skill.,false,true
925a8ee2-4d4f-46fa-acdf-b11ec4e4e01b,APBIO-MCQ-027,biology,mcq,4,4.2,Introduction to Signal Transduction,4.3,low,yes,no,Checked against the grounded 4.2 explainer; item evidence remains ambiguous.,true,true
131394c0-26d6-48fd-8c30-563efe5e3d72,APBIO-MCQ-028,biology,mcq,4,4.2,Introduction to Signal Transduction,4.3,low,yes,no,Checked against the grounded 4.2 explainer; item evidence remains ambiguous.,true,true
bb3560b1-27c2-4049-a23f-807b7c7e3336,APBIO-MCQ-030,biology,mcq,3,3.3,Cellular Energy,3.5,medium,yes,yes,Checked against the grounded 3.3 explainer; its core idea best matches the assessed skill.,false,true
36f35384-d317-490c-9b64-e9a1c4092802,APBIO-MCQ-032,biology,mcq,4,4.2,Introduction to Signal Transduction,4.3,low,yes,no,Checked against the grounded 4.2 explainer; item evidence remains ambiguous.,true,true
c3f31738-a35a-4fd8-979d-30ee38d2d9c7,APBIO-MCQ-033,biology,mcq,4,4.2,Introduction to Signal Transduction,4.3,low,yes,no,Checked against the grounded 4.2 explainer; item evidence remains ambiguous.,true,true
8ef95e9f-c1a1-4b90-87d7-85658e941dc5,APBIO-MCQ-034,biology,mcq,4,4.3,Signal Transduction Pathways,4.2,medium,yes,yes,Checked against the grounded 4.3 explainer; its core idea best matches the assessed skill.,false,true
7d91a66c-cbd1-4a21-ba80-afead502c7ca,APBIO-MCQ-043,biology,mcq,4,4.5,Cell Cycle,4.6,low,yes,no,Checked against the grounded 4.5 explainer; item evidence remains ambiguous.,true,true
fc5ad24a-56b1-4eb5-84ee-73790aa4a351,APBIO-MCQ-046,biology,mcq,2,2.8,Mechanisms of Transport,4.4,low,yes,no,Checked against the grounded 2.8 explainer; item evidence remains ambiguous.,true,true
1511bcd7-7d6a-432c-837c-5fd5e2387522,APBIO-MCQ-047,biology,mcq,4,4.2,Introduction to Signal Transduction,4.3,low,yes,no,Checked against the grounded 4.2 explainer; item evidence remains ambiguous.,true,true
3cd93461-f154-4d7f-8acb-2ca71620cc74,APBIO-MCQ-054,biology,mcq,5,5.3,Mendelian Genetics,5.4,low,yes,no,Checked against the grounded 5.3 explainer; item evidence remains ambiguous.,true,true
2beed8b1-f149-4acb-8b8c-46592bcb28f0,APBIO-MCQ-055,biology,mcq,6,6.5,Regulation of Gene Expression,6.6,low,no,no,Checked against the grounded 6.5 explainer; item evidence remains ambiguous.,true,true
b60575d3-cd19-4336-9d7b-46bd84b27907,APBIO-MCQ-056,biology,mcq,5,5.3,Mendelian Genetics,5.4,low,yes,no,Checked against the grounded 5.3 explainer; item evidence remains ambiguous.,true,true
d0e17629-7083-4d2f-9ef6-9a76a36c3d40,APBIO-MCQ-058,biology,mcq,5,5.3,Mendelian Genetics,5.4,low,yes,no,Checked against the grounded 5.3 explainer; item evidence remains ambiguous.,true,true
c4908388-08d4-4274-935e-dfb393077cdc,APBIO-MCQ-061,biology,mcq,1,1.6,Nucleic Acids,6.1,low,no,no,Checked against the grounded 1.6 explainer; item evidence remains ambiguous.,true,true
2e2c66b7-a563-47eb-abc7-37683745700d,APBIO-MCQ-063,biology,mcq,6,6.5,Regulation of Gene Expression,,medium,yes,yes,Checked against the grounded 6.5 explainer; its core idea best matches the assessed skill.,false,true
37917d44-45e8-438d-9b90-c6ddc460f704,APBIO-MCQ-064,biology,mcq,6,6.5,Regulation of Gene Expression,,medium,yes,yes,Checked against the grounded 6.5 explainer; its core idea best matches the assessed skill.,false,true
de3013c9-bdc6-4994-bf79-523c9c49e791,APBIO-MCQ-065,biology,mcq,6,6.5,Regulation of Gene Expression,6.1,medium,yes,yes,Checked against the grounded 6.5 explainer; its core idea best matches the assessed skill.,false,true
e4f47c41-420e-40dd-921f-343b0fb0b161,APBIO-MCQ-067,biology,mcq,6,6.5,Regulation of Gene Expression,6.6,medium,yes,yes,Checked against the grounded 6.5 explainer; its core idea best matches the assessed skill.,false,true
9b2ef7ea-ae9b-4dc9-9a9c-417eb5eee455,APBIO-MCQ-069,biology,mcq,6,6.5,Regulation of Gene Expression,4.6,medium,yes,yes,Checked against the grounded 6.5 explainer; its core idea best matches the assessed skill.,false,true
13a725ac-38ec-4d14-b061-ee4beec24c3d,APBIO-MCQ-074,biology,mcq,6,6.8,Biotechnology,6.1,medium,yes,yes,Checked against the grounded 6.8 explainer; its core idea best matches the assessed skill.,false,true
4b0b8c3f-126a-45b7-8deb-27c2baf47547,APBIO-MCQ-079,biology,mcq,7,7.1,Introduction to Natural Selection,7.2,low,yes,no,Checked against the grounded 7.1 explainer; item evidence remains ambiguous.,true,true
770859c9-7ac4-4351-b5f0-49bab8ea98b2,APBIO-MCQ-084,biology,mcq,6,6.6,Gene Expression and Cell Specialization,7.10,low,no,no,Checked against the grounded 6.6 explainer; item evidence remains ambiguous.,true,true
768cfadd-4205-46ed-85bd-1ed667fb1728,APBIO-MCQ-086,biology,mcq,7,7.7,Common Ancestry,1.1,medium,no,no,Checked against the grounded 7.7 explainer; item evidence remains ambiguous.,true,true
dd29ea19-85a9-462b-a0b9-b969d861f6fa,APBIO-MCQ-088,biology,mcq,7,7.1,Introduction to Natural Selection,7.2,low,no,no,Checked against the grounded 7.1 explainer; item evidence remains ambiguous.,true,true
667ee67f-c38d-4d05-9cae-b2aea500c097,APBIO-MCQ-093,biology,mcq,8,8.5,Community Ecology,8.2,medium,yes,yes,Checked against the grounded 8.5 explainer; its core idea best matches the assessed skill.,false,true
cdd0dc50-fef1-4fcb-aa9d-a0299b8845be,APBIO-MCQ-094,biology,mcq,8,8.5,Community Ecology,,medium,yes,yes,Checked against the grounded 8.5 explainer; its core idea best matches the assessed skill.,false,true
6c51e1d8-1b3a-4402-9b1c-c015560ee7fc,APBIO-MCQ-095,biology,mcq,8,8.2,Energy Flow Through Ecosystems,,medium,yes,yes,Checked against the grounded 8.2 explainer; its core idea best matches the assessed skill.,false,true
95f03e91-c50d-4b14-aaca-b554c86b752f,APBIO-MCQ-097,biology,mcq,8,8.3,Population Ecology,,medium,yes,yes,Checked against the grounded 8.3 explainer; its core idea best matches the assessed skill.,false,true
cbbba1c3-0859-45da-8d7d-8a99f12a55d6,APBIO-MCQ-099,biology,mcq,2,2.1,Cell Structure and Function,3.2,low,yes,no,Checked against the grounded 2.1 explainer; item evidence remains ambiguous.,true,true
